timestep,policy,agent_id,food,coin,productivity,wealth,price,scarcity_ratio,alive_count,action,alive
24,rule,1,8.754,23.958,1.139,47.05,2.6379,1.2595,10,gather,True
24,rule,2,5.201,27.633,1.106,41.353,2.6379,1.2595,10,work,True
24,rule,3,4.517,20.346,0.902,32.262,2.6379,1.2595,10,work,True
24,rule,4,5.718,23.588,0.998,38.671,2.6379,1.2595,10,gather,True
24,rule,5,5.78,22.308,0.98,37.555,2.6379,1.2595,10,work,True
24,rule,6,9.318,21.883,1.061,46.462,2.6379,1.2595,10,gather,True
24,rule,7,8.672,24.538,1.115,47.414,2.6379,1.2595,10,gather,True
24,rule,8,5.144,18.123,0.838,31.693,2.6379,1.2595,10,work,True
24,rule,9,3.412,18.538,0.811,27.539,2.6379,1.2595,10,work,True
25,rule,0,3.141,21.565,0.854,30.419,2.8191,1.3312,10,gather,True
25,rule,1,9.379,23.958,1.139,50.4,2.8191,1.3312,10,gather,True
25,rule,2,4.201,29.004,1.106,40.848,2.8191,1.3312,10,work,True
25,rule,3,5.373,20.346,0.902,35.492,2.8191,1.3312,10,gather,True
25,rule,4,6.65,23.588,0.998,42.334,2.8191,1.3312,10,gather,True
25,rule,5,4.78,23.841,0.98,37.316,2.8191,1.3312,10,work,True
25,rule,6,9.893,21.883,1.061,49.773,2.8191,1.3312,10,gather,True
25,rule,7,9.369,24.538,1.115,50.951,2.8191,1.3312,10,gather,True
25,rule,8,4.144,19.558,0.838,31.241,2.8191,1.3312,10,work,True
25,rule,9,2.412,19.883,0.811,26.684,2.8191,1.3312,10,work,True
26,rule,0,2.141,22.605,0.854,28.565,2.7839,1.3173,10,work,True
26,rule,1,9.995,23.958,1.139,51.783,2.7839,1.3173,10,gather,True
26,rule,2,3.201,30.355,1.106,39.267,2.7839,1.3173,10,work,True
26,rule,3,5.979,20.346,0.902,36.991,2.7839,1.3173,10,gather,True
26,rule,4,7.432,23.588,0.998,44.278,2.7839,1.3173,10,gather,True
26,rule,5,5.741,23.841,0.98,39.824,2.7839,1.3173,10,gather,True
26,rule,6,10.328,21.883,1.061,50.636,2.7839,1.3173,10,gather,True
26,rule,7,8.369,25.855,1.115,49.154,2.7839,1.3173,10,work,True
26,rule,8,4.869,19.558,0.838,33.114,2.7839,1.3173,10,gather,True
26,rule,9,3.012,19.883,0.811,28.267,2.7839,1.3173,10,gather,True
27,rule,0,3.011,22.605,0.854,30.649,2.6715,1.2728,10,gather,True
27,rule,1,8.995,25.543,1.139,49.573,2.6715,1.2728,10,work,True
27,rule,2,2.201,31.628,1.106,37.508,2.6715,1.2728,10,work,True
27,rule,3,4.979,21.748,0.902,35.049,2.6715,1.2728,10,work,True
27,rule,4,7.929,23.588,0.998,44.769,2.6715,1.2728,10,gather,True
27,rule,5,4.741,25.293,0.98,37.959,2.6715,1.2728,10,work,True
27,rule,6,9.328,23.404,1.061,48.324,2.6715,1.2728,10,work,True
27,rule,7,9.107,25.855,1.115,50.184,2.6715,1.2728,10,gather,True
27,rule,8,5.649,19.558,0.838,34.649,2.6715,1.2728,10,gather,True
27,rule,9,2.012,21.161,0.811,26.536,2.6715,1.2728,10,work,True
28,rule,0,2.011,23.952,0.854,29.745,2.8811,1.3555,10,work,True
28,rule,1,9.632,25.543,1.139,53.296,2.8811,1.3555,10,gather,True
28,rule,2,3.586,31.628,1.106,41.959,2.8811,1.3555,10,gather,True
28,rule,3,3.979,23.195,0.902,34.659,2.8811,1.3555,10,work,True
28,rule,4,8.603,23.588,0.998,48.373,2.8811,1.3555,10,gather,True
28,rule,5,3.741,26.702,0.98,37.481,2.8811,1.3555,10,work,True
28,rule,6,9.711,23.404,1.061,51.384,2.8811,1.3555,10,gather,True
28,rule,7,8.107,27.418,1.115,50.776,2.8811,1.3555,10,work,True
28,rule,8,4.649,20.698,0.838,34.092,2.8811,1.3555,10,work,True
28,rule,9,2.993,21.161,0.811,29.786,2.8811,1.3555,10,gather,True
29,rule,0,2.995,23.952,0.854,32.787,2.9503,1.3826,10,gather,True
29,rule,1,8.632,27.019,1.139,52.487,2.9503,1.3826,10,work,True
29,rule,2,4.685,31.628,1.106,45.451,2.9503,1.3826,10,gather,True
29,rule,3,2.979,24.326,0.902,33.114,2.9503,1.3826,10,work,True
29,rule,4,9.218,23.588,0.998,50.783,2.9503,1.3826,10,gather,True
29,rule,5,2.741,28.023,0.98,36.111,2.9503,1.3826,10,work,True
29,rule,6,8.711,24.843,1.061,50.545,2.9503,1.3826,10,work,True
29,rule,7,8.714,27.418,1.115,53.128,2.9503,1.3826,10,gather,True
29,rule,8,5.393,20.698,0.838,36.609,2.9503,1.3826,10,gather,True
29,rule,9,3.627,21.161,0.811,31.864,2.9503,1.3826,10,gather,True
