timestep,policy,agent_id,food,coin,productivity,wealth,price,scarcity_ratio,alive_count,action,alive
8,rule,1,12.616,11.368,1.139,36.354,1.9805,0.9919,10,gather,True
8,rule,2,7.295,18.313,1.106,32.761,1.9805,0.9919,10,work,True
8,rule,3,7.386,14.264,0.902,28.891,1.9805,0.9919,10,gather,True
8,rule,4,5.783,17.771,0.998,29.223,1.9805,0.9919,10,gather,True
8,rule,5,9.731,12.92,0.98,32.191,1.9805,0.9919,10,gather,True
8,rule,6,8.386,15.809,1.061,32.418,1.9805,0.9919,10,work,True
8,rule,7,9.537,16.817,1.115,35.704,1.9805,0.9919,10,gather,True
8,rule,8,4.904,15.464,0.838,25.177,1.9805,0.9919,10,gather,True
8,rule,9,3.583,15.628,0.811,22.725,1.9805,0.9919,10,work,True
9,rule,0,3.298,17.651,0.854,23.811,1.8678,0.9446,10,work,True
9,rule,1,13.586,11.368,1.139,36.744,1.8678,0.9446,10,gather,True
9,rule,2,8.727,18.313,1.106,34.614,1.8678,0.9446,10,gather,True
9,rule,3,6.386,16.328,0.902,28.256,1.8678,0.9446,10,work,True
9,rule,4,6.97,17.771,0.998,30.789,1.8678,0.9446,10,gather,True
9,rule,5,8.731,15.279,0.98,31.586,1.8678,0.9446,10,work,True
9,rule,6,9.587,15.809,1.061,33.715,1.8678,0.9446,10,gather,True
9,rule,7,10.654,16.817,1.115,36.716,1.8678,0.9446,10,gather,True
9,rule,8,3.904,17.177,0.838,24.469,1.8678,0.9446,10,work,True
9,rule,9,4.958,15.628,0.811,24.889,1.8678,0.9446,10,gather,True
10,rule,0,4.387,17.651,0.854,25.364,1.7582,0.8982,10,gather,True
10,rule,1,12.586,13.914,1.139,36.043,1.7582,0.8982,10,work,True
10,rule,2,7.727,20.464,1.106,34.05,1.7582,0.8982,10,work,True
10,rule,3,7.352,16.328,0.902,29.255,1.7582,0.8982,10,gather,True
10,rule,4,5.97,19.895,0.998,30.391,1.7582,0.8982,10,work,True
10,rule,5,9.665,15.279,0.98,32.272,1.7582,0.8982,10,gather,True
10,rule,6,8.587,18.079,1.061,33.176,1.7582,0.8982,10,work,True
10,rule,7,9.654,19.228,1.115,36.201,1.7582,0.8982,10,work,True
10,rule,8,2.904,18.865,0.838,23.972,1.7582,0.8982,10,work,True
10,rule,9,5.925,15.628,0.811,26.046,1.7582,0.8982,10,gather,True
11,rule,0,5.38,17.651,0.854,27.469,1.825,0.9265,10,gather,True
11,rule,1,11.586,16.708,1.139,37.852,1.825,0.9265,10,work,True
11,rule,2,9.278,20.464,1.106,37.396,1.825,0.9265,10,gather,True
11,rule,3,6.352,18.441,0.902,30.034,1.825,0.9265,10,work,True
11,rule,4,7.293,19.895,0.998,33.204,1.825,0.9265,10,gather,True
11,rule,5,10.631,15.279,0.98,34.68,1.825,0.9265,10,gather,True
11,rule,6,7.587,20.42,1.061,34.266,1.825,0.9265,10,work,True
11,rule,7,10.794,19.228,1.115,38.927,1.825,0.9265,10,gather,True
11,rule,8,4.265,18.865,0.838,26.649,1.825,0.9265,10,gather,True
11,rule,9,4.925,17.306,0.811,26.294,1.825,0.9265,10,work,True
12,rule,0,6.251,17.651,0.854,28.392,1.7183,0.8812,10,gather,True
12,rule,1,10.586,19.247,1.139,37.437,1.7183,0.8812,10,work,True
12,rule,2,8.278,22.488,1.106,36.712,1.7183,0.8812,10,work,True
12,rule,3,5.352,20.156,0.902,29.352,1.7183,0.8812,10,work,True
12,rule,4,8.706,19.895,0.998,34.855,1.7183,0.8812,10,gather,True
12,rule,5,9.631,17.264,0.98,33.813,1.7183,0.8812,10,work,True
12,rule,6,6.587,22.416,1.061,33.734,1.7183,0.8812,10,work,True
12,rule,7,12.008,19.228,1.115,39.861,1.7183,0.8812,10,gather,True
12,rule,8,5.408,18.865,0.838,28.158,1.7183,0.8812,10,gather,True
12,rule,9,3.925,18.874,0.811,25.619,1.7183,0.8812,10,work,True
13,rule,0,7.085,17.651,0.854,30.123,1.7604,0.8991,10,gather,True
13,rule,1,11.749,19.247,1.139,39.93,1.7604,0.8991,10,gather,True
13,rule,2,9.433,22.488,1.106,39.094,1.7604,0.8991,10,gather,True
13,rule,3,6.344,20.156,0.902,31.324,1.7604,0.8991,10,gather,True
13,rule,4,7.706,22.09,0.998,35.656,1.7604,0.8991,10,work,True
13,rule,5,8.631,19.271,0.98,34.464,1.7604,0.8991,10,work,True
13,rule,6,5.587,24.445,1.061,34.28,1.7604,0.8991,10,work,True
13,rule,7,11.008,21.481,1.115,40.859,1.7604,0.8991,10,work,True
13,rule,8,4.408,20.511,0.838,28.271,1.7604,0.8991,10,work,True
13,rule,9,2.925,20.362,0.811,25.512,1.7604,0.8991,10,work,True
14,rule,0,6.085,19.476,0.854,30.557,1.821,0.9248,10,work,True
14,rule,1,10.749,21.489,1.139,41.063,1.821,0.9248,10,work,True
14,rule,2,10.53,22.488,1.106,41.663,1.821,0.9248,10,gather,True
14,rule,3,5.344,21.786,0.902,31.518,1.821,0.9248,10,work,True
14,rule,4,8.801,22.09,0.998,38.117,1.821,0.9248,10,gather,True
14,rule,5,7.631,21.463,0.98,35.358,1.821,0.9248,10,work,True
14,rule,6,4.587,26.312,1.061,34.665,1.821,0.9248,10,work,True
14,rule,7,10.008,23.688,1.115,41.912,1.821,0.9248,10,work,True
14,rule,8,5.653,20.511,0.838,30.804,1.821,0.9248,10,gather,True
14,rule,9,4.416,20.362,0.811,28.404,1.821,0.9248,10,gather,True
15,rule,0,5.085,21.224,0.854,30.671,1.8578,0.9404,10,work,True
15,rule,1,9.749,23.713,1.139,41.824,1.8578,0.9404,10,work,True
15,rule,2,11.618,22.488,1.106,44.072,1.8578,0.9404,10,gather,True
15,rule,3,4.344,23.412,0.902,31.483,1.8578,0.9404,10,work,True
15,rule,4,9.664,22.09,0.998,40.043,1.8578,0.9404,10,gather,True
15,rule,5,6.631,23.252,0.98,35.571,1.8578,0.9404,10,work,True
